Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
usa_1281,7/3/2025,USA,Los Angeles,35.9,84,28.5,308,None,Koeppen-C,Temperate,Forest,40.1,26.3,NW,Summer,1716396,2354262.19,4
usa_1282,7/4/2025,USA,Los Angeles,9.4,46,188.2,341,None,Koeppen-B,Temperate,Tundra,11.7,31,N,Summer,3382729,24754189.68,10
usa_1283,7/5/2025,USA,Los Angeles,9.7,36,190.2,330,Heatwave,Koeppen-A,Temperate,Tundra,11.5,27.3,E,Summer,2321741,87609223.75,10
usa_1284,7/6/2025,USA,Los Angeles,13.2,54,171.5,428,Drought,Koeppen-A,Temperate,Desert,15.9,31.2,W,Summer,1879697,39388264.67,3
usa_1285,7/7/2025,USA,Los Angeles,-0.2,92,167.1,31,None,Koeppen-A,Temperate,Desert,4.4,24.6,SW,Summer,2087370,96486975.1,5
usa_1286,7/8/2025,USA,Los Angeles,-1.6,60,142.7,240,None,Koeppen-A,Temperate,Tundra,1.4,19.3,NE,Summer,7279064,31905189.75,1
usa_1287,7/9/2025,USA,Los Angeles,30.2,96,183,459,None,Koeppen-D,Temperate,Forest,35,33.5,N,Summer,5206873,53110882.4,1
usa_1288,7/10/2025,USA,Los Angeles,19.1,14,112.6,430,None,Koeppen-D,Temperate,Grassland,19.8,35.3,NW,Summer,995885,22242072.51,6
usa_1289,7/11/2025,USA,Los Angeles,1,61,23.4,496,Flood,Koeppen-A,Temperate,Wetland,4.1,26.9,W,Summer,3603611,13387387.5,4
usa_1290,7/12/2025,USA,Los Angeles,-5.8,69,80.4,207,None,Koeppen-B,Temperate,Tundra,-2.3,1.5,N,Summer,7883448,73634771.85,1
usa_1291,7/13/2025,USA,Los Angeles,-0.9,70,104.5,88,None,Koeppen-D,Temperate,Wetland,2.6,24.4,S,Summer,6066206,45377450.26,1
usa_1292,7/14/2025,USA,Los Angeles,22.9,58,25.1,455,None,Koeppen-C,Temperate,Desert,25.8,35.4,W,Summer,5760945,88936940.43,2
usa_1293,7/15/2025,USA,Los Angeles,32.3,59,9.8,175,None,Koeppen-C,Temperate,Tundra,35.2,21.3,W,Summer,5053510,33226862.69,4
usa_1294,7/16/2025,USA,Los Angeles,41.2,78,88,212,None,Koeppen-D,Temperate,Desert,45.1,9,NW,Summer,2238640,9805795.24,3
usa_1295,7/17/2025,USA,Los Angeles,-9.4,71,174.4,460,None,Koeppen-C,Temperate,Forest,-5.8,22,SW,Summer,8965522,67670709.49,7
usa_1296,7/18/2025,USA,Los Angeles,39.4,12,192.3,386,None,Koeppen-B,Temperate,Forest,40,37.5,S,Summer,3787608,13903511.61,8
usa_1297,7/19/2025,USA,Los Angeles,40.1,64,109.4,495,None,Koeppen-D,Temperate,Desert,43.3,38.1,E,Summer,1757560,3411616.57,2
usa_1298,7/20/2025,USA,Los Angeles,6.8,62,13.5,135,None,Koeppen-B,Temperate,Grassland,9.9,34.3,NW,Summer,6541044,76235632.02,3
usa_1299,7/21/2025,USA,Los Angeles,15.7,24,103.9,488,Drought,Koeppen-B,Temperate,Desert,16.9,29.2,SE,Summer,6572174,85797832.93,2
usa_1300,7/22/2025,USA,Los Angeles,43.8,51,165.8,226,Flood,Koeppen-B,Temperate,Forest,46.3,17.2,NW,Summer,7341202,83249940.65,10
usa_1301,7/23/2025,USA,Los Angeles,28.2,63,109.5,354,None,Koeppen-B,Temperate,Tundra,31.4,1.7,SW,Summer,2360723,55862260.55,2
usa_1302,7/24/2025,USA,Los Angeles,13.7,94,191.7,479,None,Koeppen-B,Temperate,Desert,18.4,12.1,NW,Summer,6287018,11446168.57,1
usa_1303,7/25/2025,USA,Los Angeles,23.3,22,178.9,303,None,Koeppen-D,Temperate,Wetland,24.4,8.3,E,Summer,6907264,57897205.24,9
usa_1304,7/26/2025,USA,Los Angeles,36.5,70,139.1,334,None,Koeppen-A,Temperate,Grassland,40,11,NW,Summer,1293834,18070163.27,1
usa_1305,7/27/2025,USA,Los Angeles,36.8,55,108.4,411,None,Koeppen-C,Temperate,Grassland,39.5,25.2,E,Summer,424682,44997180.27,3
usa_1306,7/28/2025,USA,Los Angeles,31.2,87,139.9,171,None,Koeppen-D,Temperate,Grassland,35.5,20.9,N,Summer,9853949,90793767.2,8
usa_1307,7/29/2025,USA,Los Angeles,30.5,79,9.6,64,Flood,Koeppen-B,Temperate,Wetland,34.5,36.9,SW,Summer,6003923,37932085.92,7
usa_1308,7/30/2025,USA,Los Angeles,3.5,24,25.2,128,None,Koeppen-D,Temperate,Desert,4.7,33.5,NE,Summer,2451627,28996474.22,3
usa_1309,7/31/2025,USA,Los Angeles,41.3,59,7,204,None,Koeppen-A,Temperate,Tundra,44.2,8.4,SE,Summer,6014700,57362621.47,7
usa_1310,8/1/2025,USA,Los Angeles,3.6,21,86.5,279,None,Koeppen-A,Temperate,Wetland,4.7,11.6,SE,Summer,3022416,70588024.72,7
usa_1311,8/2/2025,USA,Los Angeles,27.2,79,142.8,492,Drought,Koeppen-B,Temperate,Forest,31.1,11.9,NE,Summer,8585297,83369446.74,5
usa_1312,8/3/2025,USA,Los Angeles,23,28,194.4,454,Heatwave,Koeppen-C,Temperate,Desert,24.4,35.2,NW,Summer,7451308,55666762.72,5
usa_1313,8/4/2025,USA,Los Angeles,3,34,102.2,190,Heatwave,Koeppen-A,Temperate,Wetland,4.7,16.7,NE,Summer,3688851,84183821.54,6
usa_1314,8/5/2025,USA,Los Angeles,30.5,79,118.5,282,None,Koeppen-D,Temperate,Desert,34.5,6.3,E,Summer,1776212,25687812.19,3
usa_1315,8/6/2025,USA,Los Angeles,32.4,43,65.5,267,None,Koeppen-B,Temperate,Grassland,34.5,24.5,W,Summer,87892,66555806.26,5
usa_1316,8/7/2025,USA,Los Angeles,22.9,36,182.7,308,None,Koeppen-B,Temperate,Grassland,24.7,16,S,Summer,9706981,61529937.73,8
usa_1317,8/8/2025,USA,Los Angeles,15.9,55,51,387,None,Koeppen-B,Temperate,Tundra,18.6,19.1,SW,Summer,7947560,15925792.66,5
usa_1318,8/9/2025,USA,Los Angeles,-0.3,26,144.2,99,None,Koeppen-D,Temperate,Grassland,1,29.3,S,Summer,8019533,9925454.67,10
usa_1319,8/10/2025,USA,Los Angeles,30,94,88.5,142,None,Koeppen-A,Temperate,Desert,34.7,20.9,N,Summer,3127579,57099280.74,6
usa_1320,8/11/2025,USA,Los Angeles,22.9,35,56.7,227,Drought,Koeppen-C,Temperate,Grassland,24.6,8.6,NW,Summer,9772520,55614548.43,8
usa_1321,8/12/2025,USA,Los Angeles,30.5,66,46.3,350,Drought,Koeppen-C,Temperate,Tundra,33.8,1.7,NW,Summer,9192210,42090020.28,7
usa_1322,8/13/2025,USA,Los Angeles,34.8,25,193.7,80,None,Koeppen-D,Temperate,Wetland,36,0.3,N,Summer,6757734,56680770.33,10
usa_1323,8/14/2025,USA,Los Angeles,15.7,75,169.3,138,Hurricane,Koeppen-B,Temperate,Wetland,19.4,16.5,SE,Summer,6061653,54041462.09,4
usa_1324,8/15/2025,USA,Los Angeles,7,37,15.9,14,None,Koeppen-B,Temperate,Forest,8.8,31.2,NE,Summer,8776004,46322670.89,8
usa_1325,8/16/2025,USA,Los Angeles,13.9,57,45.9,254,Hurricane,Koeppen-A,Temperate,Desert,16.8,13.7,S,Summer,2054332,99525646.82,3
usa_1326,8/17/2025,USA,Los Angeles,43.9,36,113.9,193,None,Koeppen-A,Temperate,Forest,45.7,16.5,S,Summer,4202566,11868828.55,3
usa_1327,8/18/2025,USA,Los Angeles,13.7,37,40.1,34,None,Koeppen-D,Temperate,Forest,15.5,33.1,E,Summer,3843881,73464204.4,2
usa_1328,8/19/2025,USA,Los Angeles,-7.6,26,43,158,None,Koeppen-C,Temperate,Tundra,-6.3,6,SE,Summer,7020494,15737082.34,1
usa_1329,8/20/2025,USA,Los Angeles,11.2,70,178.4,478,None,Koeppen-B,Temperate,Desert,14.7,36.4,W,Summer,4419684,7539484.86,6
usa_1330,8/21/2025,USA,Los Angeles,37.4,14,120.8,214,None,Koeppen-C,Temperate,Grassland,38.1,8.4,SE,Summer,3328351,61668957.37,7
usa_1331,8/22/2025,USA,Los Angeles,31.7,51,61.2,220,None,Koeppen-A,Temperate,Grassland,34.2,0.4,S,Summer,5560478,66962715.55,1
usa_1332,8/23/2025,USA,Los Angeles,17.6,99,169,367,None,Koeppen-A,Temperate,Desert,22.6,20,W,Summer,1987718,78956085.08,3
usa_1333,8/24/2025,USA,Los Angeles,-7.6,99,24.1,12,None,Koeppen-B,Temperate,Tundra,-2.6,0.9,NE,Summer,3807016,38710504.57,5
usa_1334,8/25/2025,USA,Los Angeles,17.7,24,137.6,206,None,Koeppen-B,Temperate,Desert,18.9,16.7,N,Summer,8757050,86877874.77,1
usa_1335,8/26/2025,USA,Los Angeles,13.4,73,109.4,463,None,Koeppen-C,Temperate,Tundra,17.1,26.5,SE,Summer,8433040,6722867.15,3
usa_1336,8/27/2025,USA,Los Angeles,30.1,78,176.6,252,None,Koeppen-B,Temperate,Grassland,34,26.4,S,Summer,3985482,26669690.61,8
usa_1337,8/28/2025,USA,Los Angeles,32.5,11,37.9,235,None,Koeppen-A,Temperate,Wetland,33,34.7,NE,Summer,3739790,47500468.92,8
usa_1338,8/29/2025,USA,Los Angeles,18.9,31,7.3,119,None,Koeppen-B,Temperate,Grassland,20.4,5.5,NE,Summer,1124681,97549570.65,9
usa_1339,8/30/2025,USA,Los Angeles,43.6,23,156.1,273,Flood,Koeppen-C,Temperate,Forest,44.8,34.5,S,Summer,5732228,30955631.51,8
usa_1340,8/31/2025,USA,Los Angeles,6,82,63.4,89,None,Koeppen-C,Temperate,Forest,10.1,39.1,NW,Summer,4968756,17545207.49,3
usa_1341,9/1/2025,USA,Los Angeles,11.4,96,127.1,394,Flood,Koeppen-B,Temperate,Tundra,16.2,7.9,W,Autumn,5917315,87952861.67,10
usa_1342,9/2/2025,USA,Los Angeles,17.3,83,188.4,426,Heatwave,Koeppen-B,Temperate,Grassland,21.5,13.7,S,Autumn,6102163,3224793.7,6
usa_1343,9/3/2025,USA,Los Angeles,8.2,100,59.3,353,None,Koeppen-C,Temperate,Grassland,13.2,17.3,W,Autumn,8216120,48041670.14,6
usa_1344,9/4/2025,USA,Los Angeles,5,19,65,389,Heatwave,Koeppen-B,Temperate,Tundra,6,4.4,S,Autumn,138803,84522691.56,3
usa_1345,9/5/2025,USA,Los Angeles,43.4,54,35.9,69,None,Koeppen-C,Temperate,Forest,46.1,23.6,NE,Autumn,5154227,52172464.3,9
usa_1346,9/6/2025,USA,Los Angeles,-1.8,40,181.5,421,None,Koeppen-A,Temperate,Forest,0.2,22.8,NE,Autumn,2019444,12391701.45,3
usa_1347,9/7/2025,USA,Los Angeles,-2.7,76,97.6,155,None,Koeppen-C,Temperate,Forest,1.1,38.6,S,Autumn,8421297,57569333.41,8
usa_1348,9/8/2025,USA,Los Angeles,36.8,87,142.7,257,None,Koeppen-B,Temperate,Grassland,41.1,25.3,N,Autumn,6498454,83669176,5
usa_1349,9/9/2025,USA,Los Angeles,6.7,64,4.2,369,None,Koeppen-A,Temperate,Forest,9.9,21.9,W,Autumn,5849523,17132517.1,2
usa_1350,9/10/2025,USA,Los Angeles,29,85,105.9,185,None,Koeppen-D,Temperate,Grassland,33.2,13.5,W,Autumn,7750486,91674350.48,5
usa_1351,9/11/2025,USA,Los Angeles,37.2,53,92.9,327,None,Koeppen-A,Temperate,Desert,39.9,19.7,N,Autumn,6968576,93926241.35,2
usa_1352,9/12/2025,USA,Los Angeles,18.3,27,120.8,427,None,Koeppen-B,Temperate,Desert,19.7,24.3,SW,Autumn,1053038,16739804.28,2
usa_1353,9/13/2025,USA,Los Angeles,-5,32,191.9,476,None,Koeppen-B,Temperate,Wetland,-3.4,6.2,SW,Autumn,3737189,1867021.45,9
usa_1354,9/14/2025,USA,Los Angeles,6.5,60,150,473,Drought,Koeppen-A,Temperate,Grassland,9.5,28.5,SW,Autumn,8500310,82872573.67,2
usa_1355,9/15/2025,USA,Los Angeles,-0.3,32,68.2,219,None,Koeppen-B,Temperate,Grassland,1.3,12.6,W,Autumn,9748306,94984568.54,8
usa_1356,9/16/2025,USA,Los Angeles,7.8,70,36.2,107,None,Koeppen-C,Temperate,Wetland,11.3,23.3,NE,Autumn,8161994,14477418.99,4
usa_1357,9/17/2025,USA,Los Angeles,14.1,37,80.7,305,None,Koeppen-C,Temperate,Tundra,15.9,20.6,E,Autumn,7942040,13818537.21,2
usa_1358,9/18/2025,USA,Los Angeles,-7.6,68,70,285,None,Koeppen-D,Temperate,Grassland,-4.2,18,E,Autumn,706636,99833936.61,4
usa_1359,9/19/2025,USA,Los Angeles,35.4,66,106,222,None,Koeppen-C,Temperate,Grassland,38.7,11,SE,Autumn,9868794,56825544.99,4
usa_1360,9/20/2025,USA,Los Angeles,30.9,87,118,17,None,Koeppen-C,Temperate,Desert,35.2,18.3,W,Autumn,4472608,41101608.92,3
usa_1361,9/21/2025,USA,Los Angeles,21.1,28,59.3,467,None,Koeppen-A,Temperate,Desert,22.5,8,E,Autumn,4294174,40928620.42,8
usa_1362,9/22/2025,USA,Los Angeles,23.9,99,73.4,109,None,Koeppen-B,Temperate,Wetland,28.8,30.2,NE,Autumn,1650577,54519000.38,2
usa_1363,9/23/2025,USA,Los Angeles,-5.7,13,38.4,99,None,Koeppen-C,Temperate,Forest,-5,17.8,NE,Autumn,5417974,58427372.59,6
usa_1364,9/24/2025,USA,Los Angeles,7.5,54,72.3,136,None,Koeppen-B,Temperate,Tundra,10.2,34,W,Autumn,5562397,7190039.06,2
usa_1365,9/25/2025,USA,Los Angeles,38.8,11,81.8,358,None,Koeppen-A,Temperate,Tundra,39.3,6.4,S,Autumn,2006625,80913161.35,2
usa_1366,9/26/2025,USA,Los Angeles,12.4,72,185.5,103,None,Koeppen-C,Temperate,Grassland,16,19.1,E,Autumn,1083546,97353278.19,3
usa_1367,9/27/2025,USA,Los Angeles,-5.4,83,84.2,247,None,Koeppen-C,Temperate,Grassland,-1.2,1.6,N,Autumn,4752562,77118344.66,10
usa_1368,9/28/2025,USA,Los Angeles,21.6,61,0.5,152,None,Koeppen-D,Temperate,Tundra,24.7,33.2,S,Autumn,2473451,81230558.77,4
usa_1369,9/29/2025,USA,Los Angeles,0.8,75,132.6,124,None,Koeppen-A,Temperate,Tundra,4.5,7.8,N,Autumn,9534899,11287362.98,1
usa_1370,9/30/2025,USA,Los Angeles,0.2,89,64.3,285,None,Koeppen-B,Temperate,Wetland,4.7,32.5,SE,Autumn,2862502,13933987.26,4
usa_1371,10/1/2025,USA,Los Angeles,3.1,66,49.6,181,None,Koeppen-D,Temperate,Wetland,6.4,17.2,NE,Autumn,9262857,14154746.89,3
usa_1372,10/2/2025,USA,Los Angeles,-4.3,74,134.6,177,None,Koeppen-C,Temperate,Wetland,-0.6,39,W,Autumn,1957746,26800212.04,7
usa_1373,10/3/2025,USA,Los Angeles,14.3,75,180.2,358,Drought,Koeppen-D,Temperate,Forest,18.1,4.5,SE,Autumn,9029819,54228744.04,7
usa_1374,10/4/2025,USA,Los Angeles,2.3,56,97.3,406,Drought,Koeppen-A,Temperate,Grassland,5.1,25.9,SW,Autumn,1538174,71127753.77,1
usa_1375,10/5/2025,USA,Los Angeles,33.8,48,25.1,186,None,Koeppen-B,Temperate,Wetland,36.2,13.9,SW,Autumn,9885144,81788929.48,4
usa_1376,10/6/2025,USA,Los Angeles,1.7,45,157.6,109,None,Koeppen-C,Temperate,Forest,4,15.2,NW,Autumn,4284348,50254493.21,1
usa_1377,10/7/2025,USA,Los Angeles,41.3,28,69.8,230,None,Koeppen-B,Temperate,Forest,42.7,18.1,E,Autumn,419495,78568885.89,9
usa_1378,10/8/2025,USA,Los Angeles,41.3,88,151.4,77,None,Koeppen-D,Temperate,Wetland,45.7,14.8,NE,Autumn,76073,88812266.85,8
usa_1379,10/9/2025,USA,Los Angeles,30.6,79,100.5,386,None,Koeppen-B,Temperate,Forest,34.6,18.5,SW,Autumn,3525347,90422643.85,5
usa_1380,10/10/2025,USA,Los Angeles,20.2,28,22.4,269,Drought,Koeppen-B,Temperate,Forest,21.6,18.4,S,Autumn,3297637,71210661.04,7
usa_1381,10/11/2025,USA,Los Angeles,9.3,59,156.4,233,None,Koeppen-D,Temperate,Grassland,12.2,35.7,SE,Autumn,152805,11965590.17,4
usa_1382,10/12/2025,USA,Los Angeles,32.6,14,42.6,143,Hurricane,Koeppen-D,Temperate,Tundra,33.3,29.6,NW,Autumn,2413405,19036120.37,8
usa_1383,10/13/2025,USA,Los Angeles,-1.1,36,132.8,392,None,Koeppen-A,Temperate,Grassland,0.7,37.1,SE,Autumn,6518237,567583.36,3
usa_1384,10/14/2025,USA,Los Angeles,3.3,99,17.5,166,None,Koeppen-B,Temperate,Wetland,8.2,36.4,N,Autumn,8062728,38295215.01,7
usa_1385,10/15/2025,USA,Los Angeles,20,96,21.3,486,None,Koeppen-C,Temperate,Forest,24.8,12.4,SW,Autumn,8827844,93984854.25,1
usa_1386,10/16/2025,USA,Los Angeles,-6.5,52,119.8,429,None,Koeppen-D,Temperate,Desert,-3.9,29,NW,Autumn,5727105,85055425.7,8
usa_1387,10/17/2025,USA,Los Angeles,13.1,51,37.6,406,None,Koeppen-D,Temperate,Tundra,15.7,21,NW,Autumn,2931304,53327524.66,10
usa_1388,10/18/2025,USA,Los Angeles,31.8,85,123.2,156,None,Koeppen-A,Temperate,Desert,36,39.1,S,Autumn,8935935,42975368.44,5
usa_1389,10/19/2025,USA,Los Angeles,13.1,20,156.8,137,None,Koeppen-C,Temperate,Desert,14.1,34.5,W,Autumn,2379649,31132613.75,6
usa_1390,10/20/2025,USA,Los Angeles,8.9,20,28.6,55,None,Koeppen-A,Temperate,Desert,9.9,18.3,NW,Autumn,3079186,16038985.57,9
usa_1391,10/21/2025,USA,Los Angeles,19.4,17,16.7,471,Hurricane,Koeppen-D,Temperate,Wetland,20.2,17.5,SW,Autumn,3625213,596307.32,9
usa_1392,10/22/2025,USA,Los Angeles,16.3,76,45.2,247,None,Koeppen-C,Temperate,Tundra,20.1,39.2,W,Autumn,192157,28032215.51,4
usa_1393,10/23/2025,USA,Los Angeles,5.8,46,52,382,None,Koeppen-D,Temperate,Grassland,8.1,39.8,E,Autumn,6591586,3757566.72,10
usa_1394,10/24/2025,USA,Los Angeles,-5.9,79,130.7,434,None,Koeppen-A,Temperate,Tundra,-2,26.8,N,Autumn,6722510,85103341.2,6
usa_1395,10/25/2025,USA,Los Angeles,13.1,77,198,85,Flood,Koeppen-D,Temperate,Tundra,16.9,25.2,E,Autumn,6716516,10218572.56,9
usa_1396,10/26/2025,USA,Los Angeles,5.9,64,126.8,168,None,Koeppen-D,Temperate,Forest,9.1,17.7,NW,Autumn,3686244,4925300.9,9
usa_1397,10/27/2025,USA,Los Angeles,30.9,10,88.4,121,None,Koeppen-A,Temperate,Grassland,31.4,34.4,W,Autumn,3199703,72609336.08,9
usa_1398,10/28/2025,USA,Los Angeles,-9.2,21,125.1,469,None,Koeppen-D,Temperate,Desert,-8.1,6.3,S,Autumn,2577543,87191998.09,1
usa_1399,10/29/2025,USA,Los Angeles,-7.1,31,72,469,None,Koeppen-C,Temperate,Forest,-5.5,14.6,W,Autumn,801518,9605952.35,4
usa_1400,10/30/2025,USA,Los Angeles,34.6,17,49.4,53,None,Koeppen-B,Temperate,Wetland,35.5,29,SE,Autumn,7322424,21840940.62,9
usa_1401,10/31/2025,USA,Los Angeles,27.7,62,56.8,482,None,Koeppen-B,Temperate,Tundra,30.8,25.7,W,Autumn,6166750,30328463.88,5
usa_1402,11/1/2025,USA,Los Angeles,-7.7,38,188.6,34,Heatwave,Koeppen-D,Temperate,Tundra,-5.8,18.3,E,Autumn,1937198,78033053.9,4
usa_1403,11/2/2025,USA,Los Angeles,11.2,96,177.6,155,None,Koeppen-D,Temperate,Grassland,16,29.4,SW,Autumn,5877930,82450984.12,3
usa_1404,11/3/2025,USA,Los Angeles,2.5,35,38.1,199,None,Koeppen-D,Temperate,Desert,4.2,12.8,SE,Autumn,8098815,12844525.97,3
usa_1405,11/4/2025,USA,Los Angeles,35.4,84,59.8,481,None,Koeppen-A,Temperate,Desert,39.6,2.4,N,Autumn,6603083,51260849.5,3
usa_1406,11/5/2025,USA,Los Angeles,-9.8,17,64.2,109,None,Koeppen-A,Temperate,Grassland,-9,25.4,E,Autumn,5526335,66701636.07,6
usa_1407,11/6/2025,USA,Los Angeles,42.1,54,31.1,17,None,Koeppen-C,Temperate,Desert,44.8,0.6,W,Autumn,9731367,3457824.29,6
usa_1408,11/7/2025,USA,Los Angeles,23.3,33,52.9,327,None,Koeppen-A,Temperate,Grassland,24.9,36.8,NW,Autumn,3042281,91865686.2,6
usa_1409,11/8/2025,USA,Los Angeles,39.3,15,154.9,283,Drought,Koeppen-D,Temperate,Tundra,40,5.6,NW,Autumn,6121916,29690362.24,1
usa_1410,11/9/2025,USA,Los Angeles,-9.7,15,127,241,None,Koeppen-C,Temperate,Wetland,-8.9,38.7,N,Autumn,9519307,89474390.16,1
usa_1411,11/10/2025,USA,Los Angeles,6.1,77,62.3,12,None,Koeppen-A,Temperate,Wetland,9.9,28,S,Autumn,7411726,62347973.28,1
usa_1412,11/11/2025,USA,Los Angeles,-6.5,43,94.6,247,None,Koeppen-C,Temperate,Tundra,-4.3,19,NW,Autumn,6915952,21316544.57,4
usa_1413,11/12/2025,USA,Los Angeles,-9.7,19,18.3,124,None,Koeppen-D,Temperate,Tundra,-8.8,34.1,SW,Autumn,999423,33302421.78,6
usa_1414,11/13/2025,USA,Los Angeles,9.2,14,39.2,89,None,Koeppen-A,Temperate,Grassland,9.9,15.4,S,Autumn,5383343,60418802.22,6
usa_1415,11/14/2025,USA,Los Angeles,10.6,92,27.2,326,None,Koeppen-C,Temperate,Forest,15.2,14.8,NW,Autumn,480345,30200145.67,9
usa_1416,11/15/2025,USA,Los Angeles,24.3,40,174.7,35,None,Koeppen-A,Temperate,Forest,26.3,32.6,NE,Autumn,2279733,74968999.74,3
usa_1417,11/16/2025,USA,Los Angeles,20.3,73,0.4,65,None,Koeppen-A,Temperate,Wetland,24,32.4,SW,Autumn,1033091,74966396.57,1
usa_1418,11/17/2025,USA,Los Angeles,42.2,22,161.1,367,None,Koeppen-A,Temperate,Wetland,43.3,31.8,NW,Autumn,460988,31638152.76,8
usa_1419,11/18/2025,USA,Los Angeles,9.7,96,13.4,166,None,Koeppen-A,Temperate,Tundra,14.5,25.7,W,Autumn,4555951,8169384.69,4
usa_1420,11/19/2025,USA,Los Angeles,5.6,40,86.6,218,None,Koeppen-C,Temperate,Tundra,7.6,0.8,SE,Autumn,780027,73663745.51,2
usa_1421,11/20/2025,USA,Los Angeles,43.1,58,188.9,231,None,Koeppen-C,Temperate,Desert,46,20.6,N,Autumn,1144177,36228913.63,7
usa_1422,11/21/2025,USA,Los Angeles,42.7,72,42.3,77,None,Koeppen-C,Temperate,Desert,46.3,4.4,NW,Autumn,8038885,69089787.31,3
usa_1423,11/22/2025,USA,Los Angeles,7.2,76,92,210,None,Koeppen-D,Temperate,Forest,11,26.8,S,Autumn,4595817,44618157.17,6
usa_1424,11/23/2025,USA,Los Angeles,9.6,47,183.7,300,None,Koeppen-B,Temperate,Tundra,11.9,32,E,Autumn,6746043,21376302.01,6
usa_1425,11/24/2025,USA,Los Angeles,18.7,17,168.1,400,None,Koeppen-B,Temperate,Tundra,19.6,7.2,W,Autumn,1812137,2648578.78,5
usa_1426,11/25/2025,USA,Los Angeles,-2.7,89,53.8,89,None,Koeppen-B,Temperate,Desert,1.8,38.6,S,Autumn,6513371,92055489.66,10
usa_1427,11/26/2025,USA,Los Angeles,15.6,93,76.1,130,None,Koeppen-B,Temperate,Forest,20.2,15.9,SE,Autumn,8224731,66067060.9,2
usa_1428,11/27/2025,USA,Los Angeles,-2.9,32,28.6,284,None,Koeppen-D,Temperate,Wetland,-1.3,6,S,Autumn,2350885,59084763.01,10
usa_1429,11/28/2025,USA,Los Angeles,18.6,65,93.9,427,None,Koeppen-C,Temperate,Tundra,21.9,35.9,N,Autumn,1999413,20035577.74,8
usa_1430,11/29/2025,USA,Los Angeles,7.8,62,112.3,255,None,Koeppen-D,Temperate,Forest,10.9,8.8,W,Autumn,4964666,13114507.48,3
usa_1431,11/30/2025,USA,Los Angeles,14.8,65,142.3,375,None,Koeppen-B,Temperate,Wetland,18.1,36.9,S,Autumn,6010295,52556957.39,8
usa_1432,12/1/2025,USA,Los Angeles,18.2,72,184.6,101,None,Koeppen-A,Temperate,Desert,21.8,17,E,Winter,9318971,94245727.7,1
usa_1433,12/2/2025,USA,Los Angeles,-2.5,72,199.1,402,None,Koeppen-C,Temperate,Tundra,1.1,16.3,NE,Winter,4843259,8333574.25,9
usa_1434,12/3/2025,USA,Los Angeles,8.1,80,57.5,410,None,Koeppen-C,Temperate,Forest,12.1,38,SE,Winter,4055414,30382865.61,10
usa_1435,12/4/2025,USA,Los Angeles,0.9,23,179.6,48,None,Koeppen-D,Temperate,Grassland,2.1,11.5,S,Winter,1900280,20568849.95,6
usa_1436,12/5/2025,USA,Los Angeles,5,44,101.9,195,None,Koeppen-D,Temperate,Tundra,7.2,25.3,S,Winter,4051100,71373795.47,5
usa_1437,12/6/2025,USA,Los Angeles,44.9,57,19.7,238,None,Koeppen-D,Temperate,Wetland,47.8,9.7,W,Winter,455965,77764228.36,10
usa_1438,12/7/2025,USA,Los Angeles,37.7,46,164.7,136,None,Koeppen-A,Temperate,Grassland,40,9.9,S,Winter,2047022,7200842.21,4
usa_1439,12/8/2025,USA,Los Angeles,5.9,67,7.1,115,Hurricane,Koeppen-D,Temperate,Desert,9.2,7.6,E,Winter,7308297,77335064.07,9
usa_1440,12/9/2025,USA,Los Angeles,-2.4,38,67.8,285,Flood,Koeppen-B,Temperate,Grassland,-0.5,32.4,E,Winter,3512224,47490189.19,6
usa_1441,12/10/2025,USA,Los Angeles,5.6,52,120.5,304,None,Koeppen-D,Temperate,Wetland,8.2,37.8,NE,Winter,425577,12815311.22,7
usa_1442,12/11/2025,USA,Los Angeles,18,66,189.1,70,None,Koeppen-D,Temperate,Forest,21.3,21.4,SW,Winter,3909843,43595738.56,4
usa_1443,12/12/2025,USA,Los Angeles,25.7,94,179,82,None,Koeppen-D,Temperate,Grassland,30.4,32.2,W,Winter,6901324,75947658.34,10
usa_1444,12/13/2025,USA,Los Angeles,20.3,81,27.8,148,Heatwave,Koeppen-D,Temperate,Grassland,24.4,37.5,W,Winter,2858713,69507000.39,8
usa_1445,12/14/2025,USA,Los Angeles,9.8,45,72.9,419,None,Koeppen-C,Temperate,Tundra,12.1,33.1,W,Winter,1408129,38030478.64,10
usa_1446,12/15/2025,USA,Los Angeles,35,91,43.8,86,None,Koeppen-D,Temperate,Desert,39.5,26.6,SE,Winter,552026,19327135.12,9
usa_1447,12/16/2025,USA,Los Angeles,30.3,51,119.6,167,None,Koeppen-D,Temperate,Desert,32.9,22.4,S,Winter,9788597,47958093.71,9
usa_1448,12/17/2025,USA,Los Angeles,31.1,70,16.3,38,None,Koeppen-A,Temperate,Forest,34.6,10.7,NE,Winter,7297807,20675496.49,1
usa_1449,12/18/2025,USA,Los Angeles,-3,79,138.7,469,None,Koeppen-D,Temperate,Wetland,1,38.7,W,Winter,6969626,52381495.43,5
usa_1450,12/19/2025,USA,Los Angeles,-4.4,76,1.5,218,None,Koeppen-B,Temperate,Forest,-0.6,2.1,N,Winter,1849209,5319520.97,8
